Date,Time,ESP_ms,Temperature_C,Pressure_hPa,AngleX,AngleY,AngleZ,AccX_g,AccY_g,AccZ_g,Altitude_m,Result
2025-09-16,23:51:13.482,1553487,32.41,975.29,-1.44,-5.97,-2803.72,0.093,-0.002,0.976,320.93
2025-09-16,23:51:16.492,1556490,32.42,975.25,-1.44,-5.98,-2808.75,0.093,-0.001,0.974,321.32
2025-09-16,23:51:19.495,1559493,32.42,975.25,-1.43,-5.98,-2813.82,0.092,-0.005,0.984,321.29
2025-09-16,23:51:22.495,1562496,32.44,975.25,-1.43,-6.00,-2818.92,0.095,-0.002,0.985,321.27
2025-09-16,23:51:25.499,1565499,32.46,975.26,-1.47,-5.98,-2824.05,0.095,-0.003,0.976,321.17
2025-09-16,23:51:28.501,1568502,32.44,975.23,-1.45,-5.97,-2829.16,0.092,-0.005,0.977,321.48
2025-09-16,23:51:31.505,1571505,32.44,975.22,-1.41,-5.98,-2834.26,0.094,-0.003,0.978,321.53
2025-09-16,23:51:34.504,1574508,32.45,975.21,-1.44,-5.98,-2839.37,0.090,-0.004,0.978,321.63
2025-09-16,23:51:37.511,1577511,32.44,975.23,-1.43,-5.99,-2844.46,0.091,-0.003,0.982,321.44
2025-09-16,23:51:40.515,1580514,32.44,975.22,-1.47,-5.99,-2849.54,0.098,-0.003,0.978,321.54
2025-09-16,23:51:43.515,1583517,32.44,975.23,-1.44,-5.96,-2854.66,0.097,-0.000,0.982,321.50
2025-09-16,23:51:46.522,1586520,32.42,975.23,-1.41,-5.95,-2859.73,0.095,-0.005,0.975,321.44
2025-09-16,23:51:49.521,1589523,32.43,975.23,-1.39,-5.97,-2864.82,0.092,-0.003,0.974,321.47
2025-09-16,23:51:52.516,1592526,32.43,975.25,-1.46,-5.96,-2869.88,0.096,-0.003,0.979,321.30
2025-09-16,23:51:55.527,1595529,32.44,975.25,-1.40,-5.96,-2874.97,0.096,-0.003,0.977,321.33
2025-09-16,23:51:58.532,1598532,32.43,975.23,-1.47,-5.97,-2880.09,0.094,-0.002,0.981,321.47
2025-09-16,23:52:01.535,1601535,32.42,975.23,-1.40,-5.99,-2885.17,0.095,-0.005,0.977,321.43
2025-09-16,23:52:04.527,1604538,32.42,975.21,-1.44,-5.97,-2890.26,0.090,-0.001,0.979,321.62
2025-09-16,23:52:07.537,1607541,32.43,975.23,-1.47,-5.98,-2895.38,0.090,-0.005,0.979,321.48
2025-09-16,23:52:10.543,1610544,32.44,975.22,-1.44,-6.00,-2900.45,0.093,0.002,0.980,321.57
2025-09-16,23:52:13.548,1613547,32.43,975.23,-1.39,-6.81,-2904.25,-0.538,-0.550,0.965,321.42
2025-09-16,23:52:16.547,1616550,32.44,975.21,-32.29,10.66,-2905.33,-0.005,-0.256,0.896,321.67
2025-09-16,23:52:19.549,1619553,32.46,975.20,-29.67,3.55,-2907.51,-0.209,-0.293,0.981,321.75
2025-09-16,23:52:22.543,1622556,32.47,975.20,-9.14,-2.93,-2921.49,0.263,0.156,1.020,321.69
2025-09-16,23:52:25.554,1625559,32.47,975.18,-22.54,-4.64,-2909.58,0.087,-0.253,1.561,321.85
2025-09-16,23:52:28.560,1628562,32.47,975.22,-41.23,5.54,-2931.15,0.009,0.082,2.055,321.59
2025-09-16,23:52:31.564,1631565,32.50,975.19,-40.86,9.78,-2985.54,0.265,-0.274,2.055,321.85
2025-09-16,23:52:34.559,1634568,32.49,975.22,-46.34,10.57,-3018.86,0.504,0.255,2.055,321.55
2025-09-16,23:52:37.562,1637571,32.47,975.20,-74.90,9.66,-3035.55,-0.405,-0.047,-0.690,321.73
2025-09-16,23:52:40.571,1640574,32.45,975.18,-52.14,5.62,-3072.83,0.094,0.133,0.329,321.87
2025-09-16,23:52:43.569,1643577,32.45,975.21,-13.01,-6.34,-3104.84,0.138,-0.315,1.400,321.60
2025-09-16,23:52:46.579,1646580,32.44,975.22,-56.56,4.08,-3115.54,-0.141,-0.162,0.336,321.57
2025-09-16,23:52:49.579,1649583,32.43,975.20,-49.90,6.05,-3141.95,0.976,-0.098,2.032,321.71
2025-09-16,23:52:52.585,1652586,32.45,975.18,-10.26,-11.19,-3148.15,0.346,-0.090,1.258,321.90
2025-09-16,23:52:55.579,1655589,32.45,975.20,-20.99,0.88,-3186.83,1.131,0.459,1.595,321.75
2025-09-16,23:52:58.589,1658592,32.45,975.18,-36.40,2.82,-3201.61,0.449,-0.041,2.055,321.87
2025-09-16,23:53:01.591,1661595,32.43,975.18,-40.04,6.60,-3221.26,0.068,-0.185,1.954,321.93
2025-09-16,23:53:04.588,1664598,32.42,975.18,-42.39,4.05,-3246.00,0.185,-0.210,1.141,322.10
2025-09-16,23:53:07.593,1667601,32.42,975.20,-40.48,7.68,-3278.75,-0.045,-0.545,1.606,321.70
2025-09-16,23:53:10.602,1670604,32.43,975.18,-1.69,-3.97,-3293.20,0.058,-0.006,0.987,321.87
2025-09-16,23:53:13.605,1673607,32.41,975.18,-1.29,-4.14,-3298.20,0.063,-0.003,0.990,321.87
2025-09-16,23:53:16.609,1676610,32.41,975.15,-1.32,-4.15,-3303.24,0.066,-0.001,0.981,322.15
2025-09-16,23:53:19.611,1679613,32.38,975.15,-1.32,-4.15,-3308.23,0.063,-0.001,0.982,322.13
2025-09-16,23:53:22.613,1682616,32.39,975.16,-1.34,-4.16,-3313.28,0.061,-0.003,0.986,322.05
2025-09-16,23:53:25.617,1685619,32.38,975.19,-1.33,-4.14,-3318.31,0.063,-0.001,0.984,321.83
2025-09-16,23:53:28.620,1688622,32.37,975.17,-1.35,-4.17,-3323.34,0.062,-0.002,0.987,321.94
2025-09-16,23:53:31.619,1691625,32.37,975.15,-1.36,-4.15,-3328.38,0.065,-0.003,0.984,322.12
2025-09-16,23:53:34.626,1694628,32.38,975.16,-1.34,-4.15,-3333.42,0.062,-0.004,0.984,322.05
2025-09-16,23:53:37.624,1697631,32.37,975.17,-1.33,-4.17,-3338.43,0.060,0.000,0.979,321.94
2025-09-16,23:53:40.630,1700634,32.36,975.14,-1.35,-4.15,-3343.44,0.062,-0.002,0.986,322.23
2025-09-16,23:53:43.632,1703637,32.34,975.14,-1.33,-4.15,-3348.46,0.067,-0.002,0.990,322.25
2025-09-16,23:53:46.632,1706640,32.34,975.15,-1.34,-4.17,-3353.46,0.066,-0.001,0.981,322.14
2025-09-16,23:53:49.627,1709643,32.35,975.12,-1.38,-4.16,-3358.48,0.063,-0.002,0.981,322.43
2025-09-16,23:53:52.642,1712646,32.36,975.10,-1.33,-4.17,-3363.49,0.067,-0.002,0.991,322.62
2025-09-16,23:53:55.647,1715649,32.36,975.13,-1.32,-4.15,-3368.52,0.062,-0.008,0.989,322.32
2025-09-16,23:53:58.640,1718652,32.36,975.15,-1.31,-4.14,-3373.50,0.065,-0.001,0.985,322.17
2025-09-16,23:54:01.641,1721655,32.38,975.11,-1.38,-4.17,-3378.53,0.061,-0.003,0.985,322.50
2025-09-16,23:54:04.641,1724658,32.39,975.14,-1.36,-4.16,-3383.59,0.064,-0.001,0.988,322.20
2025-09-16,23:54:07.655,1727661,32.38,975.09,-1.32,-4.18,-3388.60,0.060,-0.005,0.983,322.71
2025-09-16,23:54:10.653,1730664,32.36,975.14,-1.32,-4.16,-3393.67,0.058,-0.002,0.982,322.23
2025-09-16,23:54:13.656,1733667,32.36,975.10,-1.32,-4.15,-3398.69,0.062,-0.004,0.983,322.62
2025-09-16,23:54:16.666,1736670,32.36,975.11,-1.36,-4.16,-3403.72,0.063,-0.001,0.984,322.48
2025-09-16,23:54:19.671,1739673,32.36,975.10,-1.34,-4.16,-3408.77,0.064,-0.003,0.987,322.56
2025-09-16,23:54:22.672,1742676,32.37,975.10,-1.32,-4.15,-3413.81,0.063,-0.004,0.981,322.56
2025-09-16,23:54:25.674,1745679,32.36,975.08,-1.33,-4.15,-3418.84,0.064,-0.002,0.983,322.75
2025-09-16,23:54:28.674,1748682,32.37,975.10,-1.33,-4.16,-3423.82,0.065,0.002,0.983,322.55
2025-09-16,23:54:31.674,1751685,32.37,975.10,-1.33,-4.14,-3428.86,0.062,-0.004,0.987,322.60
2025-09-16,23:54:34.684,1754688,32.36,975.12,-1.34,-4.14,-3433.87,0.062,-0.004,0.984,322.42
2025-09-16,23:54:37.688,1757691,32.36,975.12,-1.38,-4.15,-3438.87,0.062,0.000,0.979,322.41
2025-09-16,23:54:40.679,1760694,32.36,975.08,-1.32,-4.13,-3443.92,0.061,-0.002,0.985,322.77
2025-09-16,23:54:43.681,1763697,32.36,975.08,-1.32,-4.14,-3448.94,0.063,-0.004,0.990,322.75
2025-09-16,23:54:46.697,1766700,32.37,975.12,-1.33,-4.16,-3454.00,0.059,-0.002,0.986,322.41
2025-09-16,23:54:49.687,1769703,32.37,975.12,-1.33,-4.15,-3459.04,0.064,-0.006,0.977,322.44
2025-09-16,23:54:52.691,1772706,32.37,975.12,-1.32,-4.16,-3464.05,0.065,-0.003,0.988,322.37
2025-09-16,23:54:55.700,1775709,32.36,975.08,-1.27,-4.17,-3469.04,0.067,-0.001,0.978,322.72
2025-09-16,23:54:58.704,1778712,32.37,975.11,-1.32,-4.14,-3474.05,0.064,-0.004,0.988,322.51
2025-09-16,23:55:01.708,1781715,32.37,975.10,-1.33,-4.18,-3479.07,0.064,-0.003,0.989,322.59
2025-09-16,23:55:04.714,1784718,32.36,975.11,-1.36,-4.17,-3484.08,0.061,-0.002,0.981,322.47
2025-09-16,23:55:07.713,1787721,32.34,975.11,-1.30,-4.14,-3489.08,0.065,-0.006,0.986,322.50
2025-09-16,23:55:10.718,1790724,32.33,975.08,-1.31,-4.13,-3494.08,0.061,-0.005,0.991,322.73
2025-09-16,23:55:13.714,1793727,32.32,975.10,-1.28,-4.13,-3499.02,0.062,0.001,0.990,322.58
2025-09-16,23:55:16.714,1796730,32.31,975.09,-1.32,-4.16,-3504.02,0.065,-0.004,0.980,322.94
2025-09-16,23:55:19.722,1799733,32.30,975.08,-1.33,-4.16,-3509.03,0.061,-0.005,0.992,322.79
2025-09-16,23:55:22.727,1802736,32.30,975.09,-1.34,-4.13,-3513.97,0.062,-0.005,0.991,322.68
2025-09-16,23:55:25.732,1805739,32.31,975.10,-1.38,-4.17,-3518.94,0.064,-0.004,0.986,322.56
2025-09-16,23:55:28.738,1808742,32.30,975.13,-1.33,-4.16,-3523.90,0.060,0.002,0.983,322.33
2025-09-16,23:57:24.404,1811745,32.33,975.12,-1.32,-4.14,-3528.89,0.063,-0.004,0.980,322.44
2025-09-16,23:57:24.567,1814748,32.33,975.12,-1.30,-4.12,-3533.83,0.060,0.000,0.982,322.41
2025-09-16,23:57:24.569,1817751,32.32,975.09,-1.31,-4.15,-3538.78,0.062,-0.004,0.978,322.64
2025-09-16,23:57:24.569,1820754,32.32,975.11,-1.37,-4.19,-3543.74,0.066,-0.005,0.991,322.51
2025-09-16,23:57:24.571,1823757,32.33,975.10,-1.33,-4.15,-3548.74,0.061,-0.005,0.981,322.62
2025-09-16,23:57:24.571,1826760,32.33,975.09,-1.29,-4.16,-3553.68,0.062,-0.001,0.988,322.68
2025-09-16,23:57:24.645,1829763,32.34,975.10,-1.32,-4.14,-3558.62,0.062,-0.001,0.988,322.62
2025-09-16,23:57:24.657,1832766,32.31,975.09,-1.34,-4.15,-3563.57,0.067,-0.005,0.985,322.68
2025-09-16,23:57:24.668,1835769,32.30,975.09,-1.34,-4.15,-3568.54,0.061,-0.004,0.983,322.62
2025-09-16,23:57:24.677,1838772,32.30,975.08,-1.31,-4.18,-3573.47,0.059,-0.002,0.993,322.71
2025-09-16,23:57:24.685,1841775,32.31,975.11,-1.36,-4.16,-3578.44,0.061,-0.003,0.982,322.49
2025-09-16,23:57:24.689,1844778,32.31,975.12,-1.24,-4.16,-3583.38,0.062,-0.002,0.984,322.44
2025-09-16,23:57:24.692,1847781,32.32,975.12,-1.32,-4.15,-3588.34,0.061,-0.007,0.987,322.44
2025-09-16,23:57:24.694,1850784,32.31,975.10,-1.37,-4.18,-3593.31,0.062,-0.006,0.986,322.62
2025-09-16,23:57:24.696,1853787,32.32,975.10,-1.32,-4.16,-3598.27,0.066,-0.002,0.982,322.56
2025-09-16,23:57:24.700,1856790,32.33,975.11,-1.30,-4.16,-3603.16,0.062,-0.002,0.984,322.53
2025-09-16,23:57:24.701,1859793,32.30,975.08,-1.31,-4.16,-3608.14,0.060,-0.004,0.988,322.74
2025-09-16,23:57:24.703,1862796,32.31,975.09,-1.26,-4.16,-3613.10,0.060,0.003,0.981,322.65
2025-09-16,23:57:24.704,1865799,32.32,975.08,-1.31,-4.15,-3618.03,0.065,-0.002,0.995,322.72
2025-09-16,23:57:24.707,1868802,32.32,975.11,-1.34,-4.17,-3622.97,0.061,-0.003,0.982,322.52
2025-09-16,23:57:24.709,1871805,32.32,975.07,-1.33,-4.17,-3627.91,0.062,-0.005,0.982,322.82
2025-09-16,23:57:24.711,1874808,32.33,975.07,-1.34,-4.16,-3632.91,0.062,-0.002,0.982,322.82
2025-09-16,23:57:24.713,1877811,32.34,975.13,-1.27,-4.17,-3637.92,0.061,-0.002,0.984,322.34
2025-09-16,23:57:24.715,1880814,32.34,975.08,-1.32,-4.16,-3642.92,0.061,-0.004,0.984,322.78
2025-09-16,23:57:24.717,1883817,32.34,975.09,-1.33,-4.14,-3647.92,0.062,-0.009,0.990,322.64
2025-09-16,23:57:24.717,1886820,32.34,975.07,-1.38,-4.15,-3652.86,0.065,-0.003,0.985,322.80
2025-09-16,23:57:24.719,1889823,32.32,975.07,-1.37,-4.16,-3657.84,0.063,-0.003,0.983,322.82
2025-09-16,23:57:24.721,1892826,32.32,975.10,-1.34,-4.16,-3662.86,0.064,0.000,0.989,322.56
2025-09-16,23:57:24.723,1895829,32.32,975.08,-1.34,-4.16,-3667.84,0.064,-0.002,0.984,322.79
2025-09-16,23:57:24.725,1898832,32.31,975.06,-1.34,-4.15,-3672.79,0.066,-0.007,0.981,322.95
2025-09-16,23:57:24.725,1901835,32.31,975.11,-1.32,-4.17,-3677.75,0.060,-0.009,0.979,322.47
2025-09-16,23:57:24.728,1904838,32.31,975.06,-1.33,-4.17,-3682.66,0.062,-0.003,0.987,322.89
2025-09-16,23:57:24.728,1907841,32.32,975.10,-1.31,-4.16,-3687.61,0.067,-0.003,0.986,322.58
2025-09-16,23:57:24.730,1910844,32.30,975.08,-1.30,-4.14,-3692.56,0.063,-0.001,0.983,322.73
2025-09-16,23:57:24.730,1913847,32.29,975.09,-1.30,-4.16,-3697.53,0.064,-0.004,0.989,322.63
2025-09-16,23:57:24.732,1916850,32.29,975.05,-1.30,-4.15,-3702.52,0.064,-0.001,0.987,323.03
2025-09-16,23:57:24.732,1919853,32.29,975.10,-1.27,-4.14,-3707.47,0.065,-0.004,0.984,322.61
2025-09-16,23:57:24.734,1922856,32.29,975.05,-1.29,-4.15,-3712.40,0.064,-0.003,0.986,323.00
2025-09-16,23:57:25.841,1925859,32.32,975.07,-1.34,-4.18,-3717.37,0.064,-0.005,0.982,322.81
2025-09-16,23:57:28.852,1928862,32.33,975.06,-1.30,-4.17,-3722.33,0.068,0.001,0.990,322.92
2025-09-16,23:57:31.847,1931865,32.35,975.08,-1.30,-4.18,-3727.29,0.064,-0.004,0.986,322.77
2025-09-16,23:57:34.855,1934868,32.35,975.07,-1.31,-4.16,-3732.27,0.064,-0.003,0.982,322.86
2025-09-16,23:57:37.863,1937871,32.36,975.06,-1.31,-4.15,-3737.29,0.063,-0.001,0.988,322.89
2025-09-16,23:57:40.863,1940874,32.36,975.06,-1.33,-4.15,-3742.25,0.061,0.001,0.989,322.93
2025-09-16,23:57:43.865,1943877,32.38,975.07,-1.33,-4.17,-3747.24,0.062,-0.002,0.984,322.80
2025-09-16,23:57:46.867,1946880,32.38,975.08,-1.34,-4.16,-3752.23,0.065,-0.003,0.988,322.74
2025-09-16,23:57:49.872,1949883,32.39,975.10,-1.27,-4.14,-3757.22,0.065,-0.003,0.989,322.54
2025-09-16,23:57:52.879,1952886,32.40,975.04,-1.32,-4.16,-3762.21,0.065,-0.002,0.985,323.06
2025-09-16,23:57:55.880,1955889,32.42,975.07,-1.32,-4.18,-3767.20,0.064,-0.004,0.983,322.84
2025-09-16,23:57:58.883,1958892,32.42,975.08,-1.35,-4.17,-3772.14,0.066,-0.004,0.986,322.74
2025-09-16,23:58:01.885,1961895,32.42,975.09,-1.32,-4.16,-3777.15,0.062,-0.001,0.979,322.65
2025-09-16,23:58:04.890,1964898,32.42,975.09,-0.68,-20.75,-3775.66,0.363,-0.031,0.974,322.66
2025-09-16,23:58:07.893,1967901,32.41,975.08,-1.46,19.83,-3792.22,-0.450,0.137,0.978,322.73
2025-09-16,23:58:10.890,1970904,32.41,975.07,-7.34,-54.09,-3797.17,0.777,-0.059,0.211,322.82
2025-09-16,23:58:13.887,1973907,32.41,975.08,21.42,-35.86,-3798.23,0.497,-0.145,1.050,322.76
2025-09-16,23:58:16.902,1976910,32.40,975.03,-70.24,-60.11,-3797.71,0.813,0.017,0.015,323.17
2025-09-16,23:58:19.904,1979913,32.39,975.04,-60.04,-33.66,-3754.00,0.607,0.082,1.635,323.08
2025-09-16,23:58:22.898,1982916,32.36,975.06,-60.61,-29.32,-3724.24,0.306,0.196,1.655,322.91
2025-09-16,23:58:25.898,1985919,32.34,975.04,-133.43,-42.38,-3672.21,0.607,0.067,-0.846,323.13
2025-09-16,23:58:28.914,1988922,32.34,975.06,-21.21,-15.81,-3661.62,-0.132,-0.235,-0.444,322.89
2025-09-16,23:58:31.916,1991925,32.35,975.07,-120.53,-42.54,-3659.56,0.437,0.380,-0.559,322.86
2025-09-16,23:58:34.915,1994928,32.35,975.05,-109.97,-36.50,-3662.25,-0.149,0.206,1.221,322.99
2025-09-16,23:58:37.920,1997931,32.36,975.04,-77.82,-36.66,-3652.50,0.127,0.177,-0.345,323.12
2025-09-16,23:58:40.925,2000934,32.34,975.07,-148.40,-48.76,-3656.49,0.177,-0.011,-0.224,322.81
2025-09-16,23:58:43.924,2003937,32.34,975.07,-71.31,-28.90,-3662.51,-0.316,0.285,0.264,322.86
2025-09-16,23:58:46.921,2006940,32.33,975.04,-123.25,-17.77,-3658.12,0.646,0.001,-0.981,323.08
2025-09-16,23:58:49.933,2009943,32.34,975.03,-122.26,-80.08,-3646.04,-0.557,0.532,0.862,323.16
2025-09-16,23:58:52.923,2012946,32.35,975.05,-81.47,76.08,-3643.90,0.376,0.199,-0.027,323.02
2025-09-16,23:58:55.939,2015949,32.36,975.05,-107.44,-18.05,-3638.50,0.604,0.083,-1.945,323.03
2025-09-16,23:58:58.942,2018952,32.36,975.02,-144.67,-54.61,-3647.28,0.813,0.064,-0.307,323.23
2025-09-16,23:59:01.941,2021955,32.37,975.02,-71.17,-43.27,-3649.34,0.314,0.321,1.559,323.26
2025-09-16,23:59:04.948,2024958,32.38,975.06,-79.75,-43.09,-3649.97,1.785,1.355,1.131,322.93
2025-09-16,23:59:07.951,2027961,32.37,975.04,-55.54,-41.45,-3666.22,0.550,0.128,0.584,323.10
2025-09-16,23:59:10.951,2030964,32.38,975.06,3.25,-13.80,-3675.68,0.223,0.075,1.001,322.92
2025-09-16,23:59:13.942,2033967,32.38,975.07,-1.32,-3.78,-3682.61,0.058,-0.004,0.983,322.87
2025-09-16,23:59:16.955,2036970,32.37,975.09,-1.33,-3.81,-3687.75,0.059,-0.002,0.982,322.70
2025-09-16,23:59:19.960,2039973,32.38,975.04,-1.32,-3.78,-3692.80,0.058,-0.005,0.983,323.06
2025-09-16,23:59:22.962,2042976,32.40,975.06,-1.31,-3.80,-3697.83,0.057,0.002,0.981,322.94
2025-09-16,23:59:25.965,2045979,32.42,975.06,-1.31,-3.80,-3702.91,0.057,-0.006,0.989,322.93
2025-09-16,23:59:28.971,2048982,32.44,975.05,-1.29,-3.83,-3707.94,0.060,-0.005,0.986,323.00
2025-09-16,23:59:31.963,2051985,32.43,975.06,-1.28,-3.79,-3713.00,0.054,-0.003,0.985,322.96
2025-09-16,23:59:34.971,2054988,32.43,975.06,-1.33,-3.81,-3718.08,0.056,-0.003,0.991,322.94
2025-09-16,23:59:37.979,2057991,32.44,975.01,-1.30,-3.83,-3723.14,0.059,-0.003,0.986,323.31
2025-09-16,23:59:40.982,2060994,32.44,975.05,-1.29,-3.80,-3728.22,0.056,0.001,0.985,322.98
2025-09-16,23:59:43.985,2063997,32.44,975.01,-1.30,-3.82,-3733.30,0.057,-0.003,0.985,323.31
2025-09-16,23:59:46.978,2067000,32.44,975.04,-1.29,-3.79,-3738.35,0.053,-0.001,0.981,323.13
2025-09-16,23:59:49.986,2070003,32.45,975.05,-1.26,-3.80,-3743.43,0.055,-0.003,0.988,323.04
2025-09-16,23:59:52.995,2073006,32.45,975.04,-1.23,-3.82,-3748.52,0.056,0.001,0.981,323.10
2025-09-16,23:59:55.992,2076009,32.45,975.05,-1.32,-3.79,-3753.57,0.053,-0.001,0.988,323.00
2025-09-16,23:59:59.001,2079012,32.46,975.09,-1.31,-3.82,-3758.67,0.054,-0.003,0.986,322.69
2025-09-17,00:00:01.991,2082015,32.47,975.06,-1.27,-3.82,-3763.75,0.059,-0.003,0.986,322.95
2025-09-17,00:00:05.007,2085018,32.47,975.03,-1.27,-3.80,-3768.79,0.056,-0.002,0.983,323.22
2025-09-17,00:00:08.009,2088021,32.47,975.04,-1.24,-3.80,-3773.83,0.058,-0.002,0.989,323.10
2025-09-17,00:00:11.008,2091024,32.48,975.08,-1.31,-3.80,-3778.87,0.060,-0.004,0.990,322.77
2025-09-17,00:00:14.011,2094027,32.48,975.02,-1.24,-3.80,-3783.92,0.055,-0.001,0.988,323.25
2025-09-17,00:00:17.013,2097030,32.48,975.08,-1.24,-3.80,-3788.98,0.054,0.003,0.981,322.77
2025-09-17,00:00:20.021,2100033,32.46,975.03,-1.29,-3.79,-3794.08,0.058,0.003,0.984,323.22
2025-09-17,00:00:23.025,2103036,32.46,975.06,-1.29,-3.81,-3799.19,0.057,-0.002,0.990,322.91
2025-09-17,00:00:26.020,2106039,32.45,975.06,-1.30,-3.79,-3804.23,0.058,0.001,0.988,322.92
2025-09-17,00:00:29.026,2109042,32.46,975.03,-1.29,-3.79,-3809.31,0.059,0.000,0.983,323.22
2025-09-17,00:00:32.031,2112045,32.45,975.04,-1.21,-3.78,-3814.35,0.055,-0.002,0.988,323.12
2025-09-17,00:00:35.035,2115048,32.45,975.06,-1.30,-3.81,-3819.40,0.055,0.001,0.984,322.89
2025-09-17,00:00:38.035,2118051,32.45,975.08,-1.31,-3.79,-3824.50,0.054,-0.003,0.977,322.73
2025-09-17,00:00:41.042,2121054,32.43,975.07,-1.26,-3.76,-3829.60,0.056,-0.001,0.984,322.81
2025-09-17,00:00:44.045,2124057,32.44,975.00,-1.30,-3.79,-3834.66,0.058,-0.001,0.984,323.43
2025-09-17,00:00:47.048,2127060,32.43,975.04,-1.31,-3.81,-3839.73,0.056,-0.002,0.990,323.09
2025-09-17,00:00:50.049,2130063,32.44,975.07,-1.26,-3.77,-3844.81,0.055,-0.005,0.988,322.88
2025-09-17,00:00:53.053,2133066,32.45,975.02,-1.28,-3.78,-3849.88,0.060,0.001,0.982,323.31
2025-09-17,00:00:56.050,2136069,32.44,975.05,-1.29,-3.80,-3854.92,0.056,-0.004,0.985,323.00
2025-09-17,00:00:59.059,2139072,32.44,975.06,-1.27,-3.78,-3859.98,0.052,-0.005,0.987,322.94
2025-09-17,00:01:02.053,2142075,32.43,975.09,-1.26,-3.80,-3865.07,0.058,-0.004,0.981,322.67
2025-09-17,00:01:05.063,2145078,32.43,975.05,-1.26,-3.81,-3870.11,0.057,0.001,0.980,323.00
2025-09-17,00:01:08.063,2148081,32.44,975.05,-1.26,-3.79,-3875.20,0.058,-0.006,0.986,323.04
2025-09-17,00:01:11.068,2151084,32.44,975.01,-1.29,-3.78,-3880.29,0.058,0.002,0.993,323.39
2025-09-17,00:01:14.071,2154087,32.45,975.02,-1.27,-3.77,-3885.35,0.054,-0.002,0.987,323.28
2025-09-17,00:01:17.062,2157090,32.45,975.04,-1.32,-3.79,-3890.49,0.055,-0.002,0.989,323.13
2025-09-17,00:01:20.068,2160093,32.46,975.03,-1.31,-3.81,-3895.58,0.053,-0.004,0.987,323.19
2025-09-17,00:01:23.081,2163096,32.47,975.05,-1.30,-3.79,-3900.70,0.056,0.000,0.988,323.01
2025-09-17,00:01:26.080,2166099,32.47,975.05,-1.25,-3.79,-3905.82,0.057,0.000,0.985,323.04
2025-09-17,00:01:29.088,2169102,32.46,975.07,-1.28,-3.79,-3910.94,0.056,-0.000,0.988,322.86
2025-09-17,00:01:32.092,2172105,32.44,975.05,-1.33,-3.80,-3916.07,0.053,-0.005,0.976,323.01
2025-09-17,00:01:35.092,2175108,32.43,975.04,-1.31,-3.81,-3921.14,0.054,-0.005,0.989,323.06
2025-09-17,00:01:38.097,2178111,32.41,975.07,-1.30,-3.82,-3926.20,0.053,-0.002,0.989,322.85
2025-09-17,00:01:41.089,2181114,32.40,975.04,-1.27,-3.80,-3931.30,0.059,-0.004,0.995,323.08
2025-09-17,00:01:44.096,2184117,32.40,975.08,-1.27,-3.79,-3936.39,0.056,-0.003,0.984,322.78
2025-09-17,00:01:47.107,2187120,32.39,975.07,-1.26,-3.79,-3941.50,0.056,-0.001,0.984,322.87
2025-09-17,00:01:50.108,2190123,32.39,975.02,-1.26,-3.79,-3946.57,0.059,-0.000,0.990,323.30
2025-09-17,00:01:53.111,2193126,32.36,975.05,-1.31,-3.77,-3951.66,0.055,0.002,0.988,323.03
2025-09-17,00:01:56.112,2196129,32.37,975.04,-1.34,-3.79,-3956.75,0.057,-0.001,0.981,323.07
2025-09-17,00:01:59.117,2199132,32.36,975.05,-1.29,-3.80,-3961.83,0.055,-0.004,0.985,322.99
2025-09-17,00:05:59.812,2202135,32.36,975.04,-1.28,-3.78,-3966.88,0.057,-0.002,0.986,323.08
2025-09-17,00:06:00.100,2205138,32.36,975.02,-1.29,-3.82,-3971.95,0.060,0.000,0.983,323.24
2025-09-17,00:06:00.115,2208141,32.36,975.05,-1.28,-3.80,-3976.99,0.059,-0.001,0.982,323.02
2025-09-17,00:06:00.153,2211144,32.36,975.01,-1.27,-3.79,-3982.07,0.057,-0.005,0.989,323.39
2025-09-17,00:06:00.167,2214147,32.37,974.98,-1.28,-3.82,-3987.13,0.056,-0.002,0.992,323.60
2025-09-17,00:06:00.183,2217150,32.35,975.05,-1.27,-3.80,-3992.16,0.059,-0.005,0.987,322.98
2025-09-17,00:06:00.190,2220153,32.35,975.05,-1.29,-3.80,-3997.21,0.055,0.000,0.988,323.01
2025-09-17,00:06:00.192,2223156,32.34,975.02,-1.30,-3.79,-4002.26,0.057,-0.003,0.982,323.23
2025-09-17,00:06:00.195,2226159,32.33,975.02,-1.29,-3.80,-4007.31,0.056,-0.001,0.986,323.23
2025-09-17,00:06:00.198,2229162,32.35,975.06,-1.29,-3.81,-4012.37,0.056,-0.002,0.984,322.95
2025-09-17,00:06:00.201,2232165,32.35,975.02,-1.25,-3.80,-4017.41,0.058,-0.004,0.990,323.30
2025-09-17,00:06:00.206,2235168,32.33,975.03,-1.24,-3.79,-4022.48,0.058,-0.002,0.989,323.17
2025-09-17,00:06:00.212,2238171,32.32,975.02,-1.24,-3.80,-4027.58,0.055,-0.005,0.984,323.31
2025-09-17,00:06:00.219,2241174,32.32,974.99,-1.27,-3.81,-4032.64,0.058,-0.000,0.992,323.50
2025-09-17,00:06:00.223,2244177,32.33,975.02,-1.27,-3.81,-4037.67,0.057,-0.002,0.988,323.29
2025-09-17,00:06:00.225,2247180,32.32,975.02,-1.32,-3.82,-4042.74,0.057,0.001,0.994,323.31
