Date,Time,ESP_ms,Temperature_C,Pressure_hPa,AngleX,AngleY,AngleZ,AccX_g,AccY_g,AccZ_g,Altitude_m,Result,Label
2025-09-10,00:37:04.872000,2757675,32.32,975.94,-1.6,-4.84,-4527.01,0.075,-0.006,0.989,315.37,Normal,0
2025-09-16,23:26:00.013000,39975,32.17,975.46,-1.13,-0.77,-52.99,0.006,0.005,0.997,319.5,Normal,0
2025-09-10,00:24:58.163000,2030949,32.34,975.98,-1.08,-6.25,-3289.7,0.1,0.0,0.984,315.02,Normal,0
2025-09-10,01:04:15.065000,1463382,31.72,975.87,-1.54,0.64,-2403.22,-0.021,-0.001,0.995,315.98,Normal,0
2025-09-17,00:10:02.589000,2682615,29.59,975.22,-1.24,-3.69,-4777.66,0.05,0.001,0.988,321.53,Normal,0
2025-09-10,01:23:00.442000,85005,31.73,975.77,-1.2,-0.59,-150.0,0.002,0.004,0.996,316.81,Normal,0
2025-09-16,23:33:54.470000,514449,32.24,975.46,-1.49,1.0,-865.95,-0.028,-0.006,1.001,319.49,Normal,0
2025-09-16,23:48:22.322000,1382316,32.34,975.37,-1.6,-0.29,-2458.88,-0.002,-0.007,1.0,320.26,Normal,0
2025-09-09,23:57:02.530000,355275,32.68,976.17,-1.07,-0.24,-537.53,-0.005,0.004,1.0,313.39,Normal,0
2025-09-16,23:54:25.674000,1745679,32.36,975.08,-1.33,-4.15,-3418.84,0.064,-0.002,0.983,322.75,Normal,0
2025-09-16,23:55:13.714000,1793727,32.32,975.1,-1.28,-4.13,-3499.02,0.062,0.001,0.99,322.58,Normal,0
2025-09-10,00:29:28.428000,2301219,33.36,976.03,-1.42,-5.23,-3736.44,0.08,-0.003,0.994,314.59,Normal,0
2025-09-10,01:38:40.362000,1024944,31.69,975.62,-1.2,1.88,-1827.55,-0.039,0.001,0.996,318.09,Normal,0
2025-09-10,00:41:44.849000,163083,32.06,975.96,-1.5,-0.82,-217.38,0.008,-0.005,0.991,315.23,Normal,0
2025-09-16,23:08:22.305000,15936,31.43,975.47,-1.17,-0.56,-24.05,0.004,-0.002,1.001,319.4,Normal,0
2025-09-09,23:58:41.628000,454374,32.62,976.18,-1.05,-0.26,-694.15,-0.005,0.002,0.993,313.31,Normal,0
2025-09-10,00:45:57.103000,415335,32.0,975.94,-1.48,0.66,-640.31,-0.02,-0.004,0.998,315.38,Normal,0
2025-09-17,00:10:05.590000,2685618,29.68,975.23,-1.27,-3.73,-4782.74,0.056,-0.003,0.993,321.44,Normal,0
2025-09-10,01:04:14.773000,814734,31.81,975.87,-1.48,0.62,-1300.74,-0.019,-0.005,0.999,316.0,Normal,0
2025-09-16,23:15:58.331000,54990,31.01,975.47,-1.1,-0.54,-80.37,-0.004,0.003,0.99,319.44,Normal,0
2025-09-10,01:27:27.700000,352272,31.95,975.75,-1.16,-0.51,-630.14,-0.002,0.0,1.001,317.02,Normal,0
2025-09-10,00:22:09.998000,1862781,32.34,976.04,-1.48,-2.93,-2997.53,0.042,-0.005,0.993,314.53,Normal,0
2025-09-10,00:19:57.870000,1730649,32.44,976.07,-0.94,-6.33,-2812.53,0.098,0.002,0.982,314.26,Normal,0
2025-09-16,23:57:37.863000,1937871,32.36,975.06,-1.31,-4.15,-3737.29,0.063,-0.001,0.988,322.89,Normal,0
2025-09-17,00:13:38.170000,2781714,31.28,975.16,-1.3,-3.72,-4945.05,0.054,-0.003,0.988,322.03,Normal,0
2025-09-10,01:21:36.126000,1754673,31.67,975.85,-1.59,0.63,-2905.21,-0.019,-0.008,0.999,316.12,Normal,0
2025-09-10,00:39:23.720000,21942,32.16,975.92,-1.35,-0.7,7.06,0.003,-0.004,0.993,315.52,Normal,0
2025-09-16,23:49:01.358000,1421355,32.42,975.38,-1.55,-0.66,-2525.6,0.002,-0.005,1.002,320.13,Normal,0
2025-09-10,01:38:01.325000,985905,31.65,975.63,-1.17,1.9,-1759.15,-0.044,-0.003,1.002,318.07,Normal,0
2025-09-16,23:36:00.591000,640575,32.2,975.39,-1.32,1.09,-1077.87,-0.026,-0.003,0.999,320.05,Normal,0
2025-09-17,00:06:00.323000,2409342,32.32,975.07,-1.3,-3.8,-4316.73,0.054,-0.005,0.989,322.85,Normal,0
2025-09-16,23:15:55.338000,51987,30.93,975.45,-1.1,-0.57,-75.5,0.005,-0.002,0.992,319.55,Normal,0
2025-09-10,01:31:24.938000,589509,31.73,975.72,-1.27,-0.53,-1051.27,0.001,0.001,0.994,317.21,Normal,0
2025-09-09,23:58:08.597000,421341,32.65,976.19,-1.04,-0.25,-641.92,-0.004,0.002,0.996,313.18,Normal,0
2025-09-10,01:31:51.960000,616536,31.73,975.72,-1.24,-0.54,-1099.49,0.0,0.001,0.999,317.29,Normal,0
2025-09-10,01:33:04.024000,688608,31.72,975.7,-1.28,-0.55,-1228.68,-0.001,-0.002,0.994,317.41,Normal,0
2025-09-10,00:26:13.238000,2106024,32.41,975.99,-1.15,-5.35,-3410.78,0.083,-0.002,0.988,314.93,Normal,0
2025-09-17,00:14:17.824000,2937870,32.32,974.99,-1.31,-3.7,-5209.68,0.057,0.0,0.991,323.53,Normal,0
2025-09-10,00:03:44.921000,757677,32.43,976.15,-1.01,-1.88,-1271.58,0.024,0.001,0.993,313.59,Normal,0
2025-09-17,00:01:41.089000,2181114,32.4,975.04,-1.27,-3.8,-3931.3,0.059,-0.004,0.995,323.08,Normal,0
2025-09-10,01:28:03.739000,388308,31.87,975.74,-1.27,-0.53,-693.92,-0.002,0.002,0.997,317.08,Normal,0
2025-09-10,00:30:31.489000,2364282,32.26,975.97,-1.37,-5.27,-3845.94,0.081,-0.004,0.986,315.15,Normal,0
2025-09-17,00:10:20.595000,2700633,30.13,975.27,-1.24,-3.71,-4808.15,0.058,-0.002,0.989,321.1,Normal,0
2025-09-10,01:21:35.759000,1568487,31.7,975.85,-1.57,0.65,-2583.35,-0.02,-0.006,0.993,316.13,Normal,0
2025-09-10,00:08:26.700000,853773,32.36,976.1,-1.03,-1.87,-1424.42,0.025,0.003,0.991,313.95,Normal,0
2025-09-10,01:04:14.800000,865785,31.81,975.89,-1.51,0.6,-1386.28,-0.016,-0.008,0.999,315.84,Normal,0
2025-09-10,00:08:27.075000,1027947,32.26,976.15,-1.0,-1.83,-1700.56,0.023,0.0,0.998,313.55,Normal,0
2025-09-10,00:16:52.156000,1430349,32.21,976.1,-1.05,-1.8,-2344.66,0.021,0.002,0.99,314.0,Normal,0
2025-09-17,00:06:00.286000,2337270,32.25,975.0,-1.31,-3.81,-4194.94,0.059,-0.002,0.987,323.42,Normal,0
2025-09-16,23:27:24.094000,124059,31.93,975.48,-1.11,-0.8,-193.54,0.009,0.005,1.002,319.34,Normal,0
2025-09-16,23:28:24.154000,184119,31.97,975.47,-1.14,-0.82,-294.34,0.007,-0.001,0.998,319.44,Normal,0
2025-09-17,00:06:00.195000,2226159,32.33,975.02,-1.29,-3.8,-4007.31,0.056,-0.001,0.986,323.23,Normal,0
2025-09-16,23:39:09.782000,829764,32.24,975.36,-1.31,-1.05,-1505.39,0.009,0.0,0.998,320.31,Normal,0
2025-09-10,01:45:13.743000,1418337,31.48,975.45,-1.17,1.85,-2564.62,-0.04,-0.001,0.999,319.59,Normal,0
2025-09-10,01:21:36.014000,1640559,31.7,975.86,-1.61,0.63,-2707.71,-0.019,-0.004,0.999,316.07,Normal,0
2025-09-10,00:35:33.194000,2655573,32.31,975.93,-1.72,-7.21,-4350.66,0.093,-0.027,0.983,315.44,Normal,0
2025-09-10,01:24:18.523000,163083,32.99,975.78,-1.32,-0.52,-289.24,0.001,-0.003,1.002,316.73,Normal,0
2025-09-10,00:27:31.302000,2184102,32.21,975.99,-0.84,-5.61,-3582.93,0.087,0.003,0.987,314.96,Normal,0
2025-09-09,23:54:41.394000,214134,33.09,976.15,-0.99,-0.25,-316.85,-0.005,0.001,0.997,313.58,Normal,0
2025-09-10,00:37:07.868000,2760678,32.31,975.93,-1.65,-4.87,-4532.31,0.077,-0.007,0.989,315.41,Normal,0
2025-09-10,00:31:22.535000,2415333,32.16,975.93,-1.39,-5.27,-3934.37,0.083,-0.005,0.991,315.44,Normal,0
2025-09-10,01:29:00.791000,445365,31.82,975.71,-1.23,-0.53,-795.58,0.004,0.003,0.991,317.37,Normal,0
2025-09-16,23:27:39.108000,139074,31.92,975.45,-1.07,-0.81,-218.6,0.009,0.005,0.995,319.6,Normal,0
2025-09-10,00:08:27.061000,1009929,32.26,976.11,-1.02,-1.82,-1672.1,0.023,0.003,0.988,313.89,Normal,0
2025-09-10,00:32:34.609000,2487405,32.1,975.94,-1.37,-5.27,-4059.7,0.083,-0.003,0.986,315.35,Normal,0
2025-09-17,00:10:14.600000,2694627,29.98,975.22,-1.29,-3.73,-4798.0,0.058,-0.003,0.987,321.55,Normal,0
2025-09-16,23:30:03.250000,283218,32.02,975.47,-1.13,-0.86,-461.31,0.008,-0.001,1.002,319.41,Normal,0
2025-09-10,01:04:14.743000,769689,31.81,975.88,-1.47,0.64,-1224.96,-0.021,-0.003,0.998,315.84,Normal,0
2025-09-16,23:19:17.559000,148083,29.0,975.41,-1.11,-0.6,-236.2,-0.002,-0.002,0.99,319.95,Normal,0
2025-09-10,00:08:26.995000,964884,32.29,976.13,-1.04,-1.85,-1601.16,0.019,0.002,0.993,313.72,Normal,0
2025-09-17,00:09:56.578000,2676609,29.42,975.23,-1.29,-3.72,-4767.44,0.054,-0.003,0.988,321.46,Normal,0
2025-09-16,23:34:33.507000,553488,32.2,975.45,-1.34,1.07,-931.85,-0.025,-0.006,0.999,319.59,Normal,0
2025-09-16,23:57:28.852000,1928862,32.33,975.06,-1.3,-4.17,-3722.33,0.068,0.001,0.99,322.92,Normal,0
2025-09-10,00:25:16.182000,2048967,32.43,975.99,-1.59,-3.97,-3319.19,0.059,-0.008,0.99,314.91,Normal,0
2025-09-10,00:10:33.321000,1166085,32.27,976.14,-0.95,-1.8,-1920.5,0.025,0.003,0.99,313.62,Normal,0
2025-09-10,00:16:51.886000,1250169,32.24,976.18,-1.07,-1.82,-2055.02,0.023,0.002,0.998,313.31,Normal,0
2025-09-10,00:29:49.446000,2322240,32.78,975.96,-1.42,-5.27,-3773.09,0.082,0.0,0.989,315.23,Normal,0
2025-09-10,01:21:36.064000,1661580,31.69,975.83,-1.58,0.62,-2743.98,-0.021,-0.007,0.998,316.31,Normal,0
2025-09-10,00:35:04.741000,2637555,32.25,975.97,-1.51,-4.44,-4314.24,0.071,-0.006,0.987,315.12,Normal,0
2025-09-10,01:49:38.004000,1682601,34.26,975.46,-1.31,-6.44,-2942.25,0.099,-0.003,0.979,319.49,Normal,0
2025-09-17,00:06:00.291000,2346279,32.25,975.07,-1.34,-3.78,-4210.15,0.057,-0.002,0.984,322.84,Normal,0
2025-09-16,23:31:00.301000,340275,32.05,975.46,-1.18,-0.84,-557.04,0.01,-0.001,0.995,319.48,Normal,0
2025-09-10,00:08:27.050000,997917,32.28,976.16,-1.0,-1.83,-1653.13,0.024,0.002,0.993,313.5,Normal,0
2025-09-10,01:04:14.966000,1208127,31.76,975.83,-1.52,0.63,-1966.0,-0.018,-0.004,0.995,316.27,Normal,0
2025-09-17,00:06:00.291000,2343276,32.26,975.02,-1.34,-3.82,-4205.11,0.057,0.0,0.985,323.27,Normal,0
2025-09-09,23:55:59.470000,292212,32.79,976.2,-1.01,-0.26,-438.71,-0.005,0.001,0.996,313.17,Normal,0
2025-09-10,01:24:00.496000,145065,32.92,976.18,-1.28,0.69,-256.57,-0.021,-0.001,0.993,313.34,Normal,0
2025-09-17,00:01:20.068000,2160093,32.46,975.03,-1.31,-3.81,-3895.58,0.053,-0.004,0.987,323.19,Normal,0
2025-09-10,01:31:54.957000,619539,31.72,975.74,-1.23,-0.56,-1104.89,0.0,0.0,0.997,317.12,Normal,0
2025-09-16,23:14:52.961000,27948,31.86,975.39,-1.1,-0.54,-44.3,0.001,-0.002,0.994,320.06,Normal,0
2025-09-10,01:31:09.924000,574494,31.77,975.71,-1.24,-0.53,-1024.47,0.0,-0.002,0.996,317.33,Normal,0
2025-09-16,23:19:47.586000,178113,29.89,975.49,-1.13,-0.7,-284.78,0.005,-0.003,0.995,319.26,Normal,0
2025-09-09,23:54:50.402000,223143,33.03,976.2,-1.0,-0.26,-330.86,-0.004,0.003,0.991,313.17,Normal,0
2025-09-17,00:10:26.612000,2706639,30.33,975.22,-1.27,-3.71,-4818.33,0.056,0.0,0.991,321.55,Normal,0
2025-09-16,23:40:54.881000,934869,32.24,975.38,-1.25,-1.05,-1686.94,0.009,0.001,0.995,320.18,Normal,0
2025-09-10,00:11:24.372000,1217136,32.25,976.2,-1.05,-1.83,-2001.95,0.024,0.001,0.992,313.13,Normal,0
2025-09-10,01:23:21.467000,106026,31.71,975.76,-1.29,-0.62,-187.46,0.002,0.001,0.991,316.93,Normal,0
2025-09-10,00:01:11.775000,604524,32.51,976.16,-0.98,-1.87,-1029.25,0.023,0.0,0.995,313.51,Normal,0
2025-09-10,00:24:01.103000,1973892,32.21,976.01,-1.06,-5.98,-3182.33,0.096,0.004,0.981,314.8,Normal,0
2025-09-10,01:22:18.406000,42963,31.65,975.81,-1.25,-0.56,-74.66,0.001,-0.001,0.994,316.45,Normal,0
2025-09-16,23:15:34.317000,30966,30.7,975.46,-1.14,-0.63,-42.42,0.004,0.0,1.003,319.53,Normal,0
2025-09-10,00:27:28.307000,2181099,32.21,976.0,-0.84,-5.6,-3578.04,0.086,0.007,0.987,314.88,Normal,0
2025-09-16,23:28:45.172000,205140,31.95,975.49,-1.15,-0.84,-329.94,0.005,0.0,0.989,319.22,Normal,0
2025-09-10,00:23:10.057000,1922841,32.22,976.0,-1.07,-5.94,-3096.83,0.09,0.0,0.985,314.87,Normal,0
2025-09-10,01:44:58.719000,1403322,31.5,975.45,-1.18,1.84,-2539.01,-0.042,0.002,1.005,319.6,Normal,0
2025-09-09,23:57:56.580000,409329,32.65,976.18,-1.09,-0.28,-622.96,-0.003,-0.001,0.992,313.33,Normal,0
2025-09-10,00:34:19.704000,2592510,32.36,975.97,-1.45,-2.67,-4235.07,0.034,-0.005,1.0,315.07,Normal,0
2025-09-16,23:53:13.605000,1673607,32.41,975.18,-1.29,-4.14,-3298.2,0.063,-0.003,0.99,321.87,Normal,0
2025-09-10,00:40:41.785000,100020,32.11,975.97,-1.44,-0.8,-115.84,0.002,-0.008,0.998,315.12,Normal,0
2025-09-16,23:14:28.950000,3924,32.18,975.45,-1.2,-0.59,-3.7,0.001,-0.001,1.001,319.62,Normal,0
2025-09-10,00:09:18.241000,1091010,32.27,976.16,-1.07,-1.82,-1800.73,0.021,0.0,0.995,313.49,Normal,0
2025-09-16,23:39:00.771000,820755,32.24,975.41,-1.3,-1.02,-1489.83,0.008,0.003,0.995,319.95,Normal,0
2025-09-16,23:35:15.554000,595530,32.15,975.44,-1.3,1.07,-1002.62,-0.027,-0.003,1.001,319.66,Normal,0
2025-09-10,01:32:15.983000,640560,31.73,975.71,-1.19,-0.54,-1142.45,-0.005,0.0,0.995,317.36,Normal,0
2025-09-10,01:04:14.952000,1172091,31.75,975.84,-1.67,0.61,-1904.46,-0.019,-0.008,0.994,316.22,Normal,0
2025-09-10,01:23:09.451000,94014,31.72,975.77,-1.26,-0.57,-165.95,-0.002,0.0,0.996,316.8,Normal,0
2025-09-16,23:17:02.429000,12948,31.21,975.39,-1.08,-0.51,-19.79,-0.001,-0.005,0.989,320.09,Normal,0
2025-09-10,01:21:36.048000,1655574,31.7,975.86,-1.63,0.61,-2733.61,-0.02,-0.004,1.0,316.01,Normal,0
2025-09-09,23:51:38.215000,30951,32.65,976.18,-1.1,-0.54,-46.51,0.0,0.002,0.995,313.29,Normal,0
2025-09-10,01:38:16.334000,1000920,31.66,975.58,-1.22,1.88,-1785.47,-0.042,-0.003,0.994,318.5,Normal,0
2025-09-10,00:32:37.608000,2490408,32.11,975.93,-1.39,-5.26,-4064.91,0.084,-0.003,0.988,315.42,Normal,0
2025-09-10,00:16:52.168000,1466385,32.21,976.17,-1.02,-1.79,-2402.8,0.024,0.001,0.993,313.39,Normal,0
2025-09-10,01:04:15.083000,1511430,31.73,975.87,-1.58,0.65,-2485.07,-0.02,-0.004,0.998,315.96,Normal,0
2025-09-17,00:06:00.332000,2433366,32.38,975.02,-1.3,-3.81,-4357.33,0.057,-0.001,0.984,323.27,Normal,0
2025-09-10,01:26:30.652000,295215,32.21,975.74,-1.27,-0.53,-529.11,-0.004,0.001,1.001,317.09,Normal,0
2025-09-10,00:25:46.204000,2078997,32.34,976.01,-1.12,-5.57,-3369.92,0.085,0.0,0.987,314.74,Normal,0
2025-09-16,23:50:58.470000,1538472,32.41,975.26,-1.41,-5.96,-2778.47,0.095,-0.007,0.973,321.25,Anomaly,1
2025-09-17,00:14:50.870000,2970903,16.85,974.89,-1.22,-3.49,-5265.77,0.048,-0.002,0.991,324.39,Anomaly,1
2025-09-16,23:23:42.242000,30966,38.01,975.37,-1.17,-0.21,-49.5,-0.003,-0.002,0.998,320.28,Anomaly,1
2025-09-16,23:49:19.371000,1439373,32.43,975.34,53.58,-7.19,-2514.06,-0.685,0.433,-0.438,320.53,Anomaly,1
2025-09-10,01:25:03.564000,208128,35.94,975.87,-1.31,0.08,-373.17,-0.021,-0.003,1.008,316.01,Anomaly,1
2025-09-10,00:38:34.958000,2847765,32.17,975.92,79.89,6.2,-4734.74,-0.083,0.532,-0.355,315.52,Anomaly,1
2025-09-17,00:08:56.525000,2616549,17.01,971.18,-1.16,-3.21,-4665.75,0.046,-0.002,0.98,356.3,Anomaly,1
2025-09-10,01:24:54.557000,199119,35.54,998.58,-1.28,-0.02,-356.18,-0.006,-0.001,0.994,122.86,Anomaly,1
2025-09-17,00:08:50.517000,2610543,16.18,969.79,-1.19,-3.25,-4655.98,0.048,0.0,0.993,367.78,Anomaly,1
2025-09-10,00:00:32.727000,565485,32.55,976.2,-27.71,-0.91,-957.83,0.205,0.023,1.866,313.18,Anomaly,1
2025-09-17,00:08:47.515000,2607540,20.46,967.48,-1.29,-3.39,-4651.06,0.056,-0.005,0.964,388.26,Anomaly,1
2025-09-16,23:33:33.457000,493428,32.18,975.48,37.18,10.73,-830.24,-0.169,0.591,0.824,319.35,Anomaly,1
2025-09-16,23:21:56.713000,307242,18.79,971.58,-1.18,-0.62,-493.41,0.003,0.001,1.0,352.82,Anomaly,1
2025-09-10,00:18:09.766000,1622541,36.03,976.17,-1.14,-0.37,-2658.85,-0.002,-0.001,0.982,313.37,Anomaly,1
2025-09-16,23:44:43.108000,1163097,32.37,975.41,-1.34,-8.47,-2024.11,0.135,0.001,0.963,319.93,Anomaly,1
2025-09-16,23:50:16.424000,1496430,32.45,975.3,-1.38,-5.98,-2707.47,0.093,0.0,0.977,320.89,Anomaly,1
2025-09-16,23:51:04.480000,1544478,32.41,975.24,-1.41,-5.95,-2788.55,0.096,-0.002,0.974,321.33,Anomaly,1
2025-09-16,23:45:04.127000,1184118,32.34,975.45,-1.35,-8.46,-2060.52,0.136,0.0,0.962,319.57,Anomaly,1
2025-09-10,00:00:20.726000,553473,32.53,976.19,-24.98,14.47,-888.17,-0.269,-0.509,0.639,313.18,Anomaly,1
2025-09-16,23:45:07.129000,1187121,32.33,975.43,-1.3,-8.44,-2065.68,0.134,-0.004,0.965,319.71,Anomaly,1
2025-09-17,00:16:26.961000,3066999,26.63,974.97,-1.26,-3.7,-5427.46,0.054,0.0,0.978,323.72,Anomaly,1
2025-09-16,23:49:13.369000,1433367,32.41,975.35,-11.82,16.13,-2546.13,-0.199,-0.293,0.955,320.47,Anomaly,1
2025-09-16,23:33:27.446000,487422,32.17,975.5,0.84,7.26,-804.57,-0.216,-0.026,1.078,319.14,Anomaly,1
2025-09-09,23:52:59.292000,112032,35.02,976.34,-1.23,0.56,-153.39,-0.014,0.001,0.999,311.91,Anomaly,1
2025-09-16,23:49:10.364000,1430364,32.42,975.33,66.76,46.49,-2559.38,-1.443,0.037,2.055,320.59,Anomaly,1
2025-09-16,23:51:40.515000,1580514,32.44,975.22,-1.47,-5.99,-2849.54,0.098,-0.003,0.978,321.54,Anomaly,1
2025-09-10,01:45:19.752000,1424343,31.47,975.45,-13.4,-60.12,-2560.24,0.784,0.115,0.382,319.54,Anomaly,1
2025-09-16,23:45:16.137000,1196130,32.35,975.44,-1.33,-8.46,-2081.26,0.135,-0.002,0.969,319.68,Anomaly,1
2025-09-16,23:23:05.778000,376307,24.13,824.04,-0.96,-1.25,-493.49,0.009,0.0,0.992,1709.87,Anomaly,1
2025-09-16,23:51:16.492000,1556490,32.42,975.25,-1.44,-5.98,-2808.75,0.093,-0.001,0.974,321.32,Anomaly,1
2025-09-16,23:33:21.437000,481416,32.17,975.45,41.31,3.76,-797.53,-0.092,0.688,0.735,319.54,Anomaly,1
2025-09-16,23:52:55.579000,1655589,32.45,975.2,-20.99,0.88,-3186.83,1.131,0.459,1.595,321.75,Anomaly,1
2025-09-16,23:23:39.239000,27963,38.08,975.39,-1.07,-0.18,-44.56,-0.003,0.0,0.998,320.05,Anomaly,1
2025-09-10,00:17:27.724000,1580499,34.59,976.16,-1.14,-1.04,-2585.92,0.01,0.002,0.99,313.49,Anomaly,1
2025-09-16,23:43:19.025000,1079013,32.38,975.4,-3.07,43.38,-1925.41,-0.802,0.048,0.732,319.97,Anomaly,1
2025-09-17,00:18:15.063000,3175107,29.59,975.0,-16.84,19.31,-5644.98,-0.413,0.111,0.871,323.4,Anomaly,1
2025-09-16,23:50:52.458000,1532466,32.42,975.27,-1.4,-5.96,-2768.31,0.094,-0.001,0.976,321.11,Anomaly,1
2025-09-17,00:17:48.043000,3148080,29.16,975.0,-16.61,3.06,-5580.03,-0.285,-0.272,-0.153,323.46,Anomaly,1
2025-09-16,23:09:49.395000,103023,25.01,975.42,-1.37,0.14,-161.34,-0.014,-0.005,0.996,319.83,Anomaly,1
2025-09-09,23:53:32.325000,145065,36.53,976.29,-1.04,0.81,-208.67,-0.027,0.005,1.011,312.34,Anomaly,1
2025-09-16,23:21:11.671000,262197,25.68,975.47,-1.13,-0.68,-421.13,0.004,-0.002,0.988,319.39,Anomaly,1
2025-09-09,23:53:59.352000,172092,34.17,976.19,-1.04,-0.2,-251.15,-0.004,0.0,1.0,313.26,Anomaly,1
2025-09-16,23:50:43.456000,1523457,32.44,975.23,-1.42,-5.97,-2753.14,0.096,-0.007,0.974,321.44,Anomaly,1
2025-09-16,23:51:34.504000,1574508,32.45,975.21,-1.44,-5.98,-2839.37,0.09,-0.004,0.978,321.63,Anomaly,1
2025-09-16,23:45:58.176000,1238172,32.4,975.43,-1.37,-8.44,-2152.28,0.136,-0.003,0.967,319.76,Anomaly,1
2025-09-16,23:52:34.559000,1634568,32.49,975.22,-46.34,10.57,-3018.86,0.504,0.255,2.055,321.55,Anomaly,1
2025-09-16,23:42:48.995000,1048983,32.26,975.37,1.65,-13.04,-1892.95,0.373,0.256,1.39,320.23,Anomaly,1
2025-09-10,00:38:25.949000,2838756,32.21,975.96,81.82,-2.06,-4717.24,0.257,1.056,2.046,315.23,Anomaly,1
2025-09-16,23:22:38.752000,349280,24.13,824.04,-1.56,-0.16,-535.76,0.006,0.003,0.995,1709.87,Anomaly,1
2025-09-10,01:39:13.394000,1057977,31.68,975.59,-39.99,-5.95,-1901.91,0.271,-0.218,1.327,318.39,Anomaly,1
2025-09-10,00:17:48.741000,1601520,35.17,976.14,-1.1,-1.68,-2622.98,0.022,0.001,0.997,313.66,Anomaly,1
2025-09-16,23:22:17.726000,328263,24.13,824.04,-1.07,-0.7,-527.59,0.005,0.002,0.997,1709.87,Anomaly,1
2025-09-10,00:00:11.714000,544464,32.53,976.21,-18.05,1.45,-859.89,0.025,-0.202,0.797,313.02,Anomaly,1
2025-09-16,23:33:42.460000,502437,32.2,975.44,-1.6,-0.82,-840.14,0.004,0.002,0.997,319.68,Anomaly,1
2025-09-10,01:24:33.540000,178098,35.08,976.5,-1.35,0.11,-317.2,-0.013,-0.004,0.996,310.55,Anomaly,1
2025-09-16,23:52:01.535000,1601535,32.42,975.23,-1.4,-5.99,-2885.17,0.095,-0.005,0.977,321.43,Anomaly,1
2025-09-10,01:45:43.763000,1448367,31.58,975.45,-0.85,52.92,-2590.45,-1.281,-0.279,1.243,319.56,Anomaly,1
2025-09-16,23:50:19.436000,1499433,32.46,975.3,-1.41,-5.95,-2712.55,0.095,-0.003,0.981,320.9,Anomaly,1
2025-09-16,23:52:07.537000,1607541,32.43,975.23,-1.47,-5.98,-2895.38,0.09,-0.005,0.979,321.48,Anomaly,1
2025-09-16,23:20:32.627000,223158,23.52,975.39,-1.1,-0.67,-357.91,0.002,0.002,0.987,320.09,Anomaly,1
2025-09-17,00:15:02.882000,2982915,13.75,974.87,-1.27,-3.45,-5285.86,0.051,0.0,0.987,324.58,Anomaly,1
2025-09-16,23:10:10.409000,124042,24.13,824.04,-1.9,0.04,-157.11,-0.002,-0.003,0.992,1709.87,Anomaly,1
2025-09-16,23:45:22.146000,1202136,32.39,975.38,-1.34,-8.46,-2091.63,0.135,0.0,0.965,320.18,Anomaly,1
2025-09-17,00:18:12.065000,3172104,29.55,975.02,-0.84,43.97,-5634.41,-0.797,0.011,0.766,323.29,Anomaly,1
2025-09-17,00:14:41.851000,2961894,18.66,974.94,-1.26,-3.48,-5250.53,0.048,-0.001,0.994,323.96,Anomaly,1
2025-09-10,01:39:25.407000,1069989,31.67,975.57,43.45,9.33,-2000.11,-0.123,0.93,0.779,318.56,Anomaly,1
2025-09-17,00:09:14.529000,2634567,26.96,975.16,-1.27,-3.67,-4696.0,0.056,0.001,0.992,322.09,Anomaly,1
2025-09-17,00:16:17.954000,3057990,24.46,974.95,-1.34,-3.69,-5412.17,0.057,0.001,0.986,323.86,Anomaly,1
2025-09-10,00:17:33.729000,1586505,33.87,976.13,-1.06,-1.69,-2595.84,0.021,0.001,0.989,313.71,Anomaly,1
2025-09-10,00:18:27.784000,1640559,33.9,976.06,-1.04,-1.63,-2687.62,0.019,0.002,0.994,314.31,Anomaly,1
2025-09-16,23:59:10.951000,2030964,32.38,975.06,3.25,-13.8,-3675.68,0.223,0.075,1.001,322.92,Anomaly,1
2025-09-16,23:58:40.925000,2000934,32.34,975.07,-148.4,-48.76,-3656.49,0.177,-0.011,-0.224,322.81,Anomaly,1
2025-09-10,01:39:31.405000,1075995,31.67,975.56,76.57,7.29,-2002.06,-0.319,1.327,1.179,318.61,Anomaly,1
2025-09-09,23:53:02.286000,115035,35.14,976.29,-1.17,0.39,-158.28,-0.036,-0.006,1.008,312.41,Anomaly,1
2025-09-16,23:16:46.387000,103036,24.13,824.04,-1.76,-0.06,-48.45,0.003,-0.006,0.991,1709.87,Anomaly,1
2025-09-16,23:10:49.454000,163081,24.13,824.04,-1.7,0.1,-67.59,0.012,0.007,0.994,1709.87,Anomaly,1
2025-09-10,00:18:06.754000,1619538,34.73,976.08,-1.06,-1.63,-2653.64,0.017,-0.003,0.989,314.13,Anomaly,1
2025-09-10,01:45:31.763000,1436355,31.54,975.48,-18.3,78.19,-2587.31,-1.653,-0.254,0.071,319.34,Anomaly,1
2025-09-16,23:22:35.747000,346277,24.13,824.04,-1.52,-0.14,-537.76,0.003,0.004,0.997,1709.87,Anomaly,1
2025-09-10,00:00:14.711000,547467,32.52,976.22,-22.63,-11.42,-860.09,-0.24,-0.378,1.321,312.94,Anomaly,1
2025-09-09,23:53:41.335000,154074,36.37,976.22,-1.07,0.3,-223.22,-0.012,0.001,0.983,312.98,Anomaly,1
2025-09-16,23:44:37.088000,1157091,32.37,975.43,-1.36,-8.46,-2013.72,0.138,-0.002,0.97,319.75,Anomaly,1
